id,label,hemisphere,structure,x,y,z
307,paracentral_3_lh,L,cortex,-8.38720173535792,-38.60086767895879,58.360086767895865
308,paracentral_4_lh,L,cortex,-6.011494252873561,-25.915708812260533,53.60383141762452
309,paracentral_5_lh,L,cortex,-14.377593360995846,-26.563278008298752,45.337136929460584
310,rostralanteriorcingulate_1_lh,L,cortex,-6.6323816973015255,37.04927649589362,-4.516229956980837
311,rostralanteriorcingulate_2_lh,L,cortex,-6.230088495575217,37.904867256637175,12.041297935103245
312,caudalanteriorcingulate_1_lh,L,cortex,-5.0904079382579965,28.08820286659318,20.750826901874305
313,caudalanteriorcingulate_2_lh,L,cortex,-5.983692486895748,14.603377984857303,31.005824111822946
314,posteriorcingulate_1_lh,L,cortex,-5.072256913470113,-2.2256913470116046,37.06958073148974
315,posteriorcingulate_2_lh,L,cortex,-4.421096345514954,-19.5797342192691,32.12541528239203
316,posteriorcingulate_3_lh,L,cortex,-7.820235756385074,-18.903732809430252,40.110019646365416
317,posteriorcingulate_4_lh,L,cortex,-7.382608695652181,-31.936956521739134,41.111594202898544
318,isthmuscingulate_1_lh,L,cortex,-4.930013458950199,-37.85195154777928,28.73351278600269
319,isthmuscingulate_2_lh,L,cortex,-6.1689953426480315,-46.62275449101796,26.55089820359281
320,isthmuscingulate_3_lh,L,cortex,-12.003012048192772,-47.836596385542165,4.115963855421683
321,postcentral_1_lh,L,cortex,-15.599391480730219,-39.513184584178504,75.72515212981745
322,postcentral_2_lh,L,cortex,-17.46389496717724,-32.78774617067833,72.24726477024069
323,postcentral_3_lh,L,cortex,-29.23539518900344,-29.570446735395194,58.63745704467354
324,postcentral_4_lh,L,cortex,-27.9075215782984,-34.48581997533908,68.89889025893959
325,postcentral_5_lh,L,cortex,-38.4340124003543,-34.44464127546502,63.78299379982286
326,postcentral_6_lh,L,cortex,-46.36085825747724,-29.697659297789343,51.310793237971396
327,postcentral_7_lh,L,cortex,-48.432245301681505,-21.57072205736894,59.37982195845697
328,postcentral_8_lh,L,cortex,-44.0515350877193,-19.024122807017548,43.48135964912281
329,postcentral_9_lh,L,cortex,-55.566820276497694,-19.820276497695858,45.65806451612903
330,postcentral_10_lh,L,cortex,-60.27507447864945,-13.237338629592855,37.18967229394241
331,postcentral_11_lh,L,cortex,-60.735652173913046,-7.986086956521746,30.453913043478266
332,postcentral_12_lh,L,cortex,-62.26736566186108,-7.541284403669721,21.559633027522935
333,postcentral_13_lh,L,cortex,-64.03249097472924,-12.246690734055349,16.494584837545133
334,postcentral_14_lh,L,cortex,-49.17270588235294,-14.152941176470591,15.343529411764706
335,supramarginal_1_lh,L,cortex,-41.16934487021014,-30.027194066749075,20.6044499381953
336,supramarginal_2_lh,L,cortex,-52.24928909952607,-27.66824644549763,20.847393364928905
337,supramarginal_3_lh,L,cortex,-63.59818731117825,-24.844914400805635,25.865558912386703
338,supramarginal_4_lh,L,cortex,-53.92632612966601,-24.66110019646365,35.60019646365423
339,supramarginal_5_lh,L,cortex,-61.97360406091371,-31.702030456852796,38.28883248730965
340,supramarginal_6_lh,L,cortex,-50.650340136054425,-38.74421768707484,25.714285714285708
341,supramarginal_7_lh,L,cortex,-60.36521739130435,-48.23162055335969,30.10461133069829
342,supramarginal_8_lh,L,cortex,-53.52654176424668,-38.7447306791569,50.15105386416862
343,supramarginal_9_lh,L,cortex,-41.97268292682927,-38.042926829268296,40.507317073170725
344,supramarginal_10_lh,L,cortex,-53.27124907612713,-49.876570583887656,41.55284552845528
345,superiorparietal_1_lh,L,cortex,-16.86372745490982,-52.72611890447561,68.7808951235805
346,superiorparietal_2_lh,L,cortex,-26.359530261969283,-45.756097560975604,63.297199638663045
347,superiorparietal_3_lh,L,cortex,-33.07549504950495,-39.55940594059406,46.74381188118812
348,superiorparietal_4_lh,L,cortex,-38.37312755333636,-47.16477530640036,58.4702678166137
349,superiorparietal_5_lh,L,cortex,-30.552401746724897,-50.295851528384276,43.13100436681222
350,superiorparietal_6_lh,L,cortex,-29.229392624728845,-65.55260303687636,48.103036876355745
351,superiorparietal_7_lh,L,cortex,-28.44736842105263,-59.8983666061706,60.37794918330309
352,superiorparietal_8_lh,L,cortex,-15.638161146811669,-65.85219970341078,62.65299060800791
353,superiorparietal_9_lh,L,cortex,-13.901446654611206,-74.30560578661844,51.69077757685352
354,superiorparietal_10_lh,L,cortex,-20.96258298129149,-80.0156910078455,45.26493663246832
355,superiorparietal_11_lh,L,cortex,-26.807323452484738,-73.4411508282476,32.541412380122054
356,superiorparietal_12_lh,L,cortex,-21.103362391033627,-85.19676214196762,21.585305105853053
357,superiorparietal_13_lh,L,cortex,-21.853061224489792,-87.96489795918367,34.008979591836734
358,superiorparietal_14_lh,L,cortex,-8.335427135678387,-90.0571608040201,30.251256281407038
359,inferiorparietal_1_lh,L,cortex,-37.26916802610114,-83.38254486133769,14.817292006525292
360,inferiorparietal_2_lh,L,cortex,-39.02472250252271,-83.61503531786074,25.30423814328961
361,inferiorparietal_3_lh,L,cortex,-46.08259423503326,-74.8569844789357,24.50554323725055
362,inferiorparietal_4_lh,L,cortex,-50.4791086350975,-65.58542246982358,17.229805013927574
363,inferiorparietal_5_lh,L,cortex,-45.77446411929171,-55.35973904939422,21.491146318732532
364,inferiorparietal_6_lh,L,cortex,-44.816901408450704,-64.77531857813548,32.03487592219986
365,inferiorparietal_7_lh,L,cortex,-40.80101302460203,-73.9341534008683,43.30499276410998
366,inferiorparietal_8_lh,L,cortex,-32.65020576131687,-70.51954732510288,35.54732510288066
367,inferiorparietal_9_lh,L,cortex,-43.94254494183997,-57.77370461755375,47.35248501938668
368,inferiorparietal_10_lh,L,cortex,-55.108709888670596,-60.20563195808775,34.17026850032744
369,precuneus_1_lh,L,cortex,-9.867248908296943,-52.17117903930131,66.19126637554587
370,precuneus_2_lh,L,cortex,-9.40385989992852,-42.978556111508226,47.82558970693353
371,precuneus_3_lh,L,cortex,-8.781786941580762,-48.004295532646054,42.292955326460486
372,precuneus_4_lh,L,cortex,-6.493402180149161,-57.079747561675276,55.810097532989104
373,precuneus_5_lh,L,cortex,-5.302549965541004,-69.45623707787733,46.10062026188835
374,precuneus_6_lh,L,cortex,-8.738654147104853,-55.28403755868544,36.93896713615024
375,precuneus_7_lh,L,cortex,-6.347155768208395,-64.2950558213716,28.762892078681546
376,precuneus_8_lh,L,cortex,-12.98616761594792,-71.45158665581774,35.21074043938161
377,precuneus_9_lh,L,cortex,-20.68191964285714,-67.63950892857143,25.464285714285708
378,precuneus_10_lh,L,cortex,-9.58350515463917,-58.23436426116838,17.876288659793815
379,precuneus_11_lh,L,cortex,-19.144321766561518,-57.53706624605678,10.22634069400631
380,cuneus_1_lh,L,cortex,-12.854495912806541,-72.97874659400546,23.477384196185284
381,cuneus_2_lh,L,cortex,-4.786206896551718,-78.07655172413793,18.799999999999997
382,cuneus_3_lh,L,cortex,-4.898981989036798,-92.50509005481598,10.289741581832416
383,pericalcarine_1_lh,L,cortex,-10.083756345177662,-85.23604060913706,8.78426395939087
384,pericalcarine_2_lh,L,cortex,-11.592911877394641,-89.50766283524905,0.8160919540229941
385,pericalcarine_3_lh,L,cortex,-17.405819295558956,-70.42725880551302,8.076569678407353
386,lateraloccipital_1_lh,L,cortex,-15.322346097915656,-100.13087736306349,14.606398448860887
387,lateraloccipital_2_lh,L,cortex,-30.082014388489213,-91.63453237410073,15.084892086330939
388,lateraloccipital_3_lh,L,cortex,-27.94132439228835,-96.57334450963955,5.377200335289189
389,lateraloccipital_4_lh,L,cortex,-16.328467153284677,-101.31630170316302,-5.982968369829678
390,lateraloccipital_5_lh,L,cortex,-22.92100840336134,-97.01176470588236,-10.821008403361347
391,lateraloccipital_6_lh,L,cortex,-36.91491308325709,-89.02653247941446,-1.515096065873749
392,lateraloccipital_7_lh,L,cortex,-47.553215708594195,-80.0620375640296,4.774615822424593
393,lateraloccipital_8_lh,L,cortex,-46.09785647716682,-71.97297297297297,9.973904939422184
394,lateraloccipital_9_lh,L,cortex,-44.08513189448441,-68.94724220623502,-2.8465227817745813
395,lateraloccipital_10_lh,L,cortex,-45.51078799249531,-80.44371482176359,-10.948405253283305
396,lateraloccipital_11_lh,L,cortex,-29.320284697508896,-89.4632265717675,-14.54685646500593
397,lingual_1_lh,L,cortex,-17.416028285209194,-80.66352386564526,-11.373011196228639
398,lingual_2_lh,L,cortex,-5.551616915422883,-87.00746268656717,-7.327114427860693
399,lingual_3_lh,L,cortex,-6.3637795275590605,-73.03858267716535,1.483464566929129
400,lingual_4_lh,L,cortex,-17.174581939799324,-66.51103678929766,-7.756521739130434
401,lingual_5_lh,L,cortex,-12.210353866317163,-60.15792922673657,0.7811271297509847
402,lingual_6_lh,L,cortex,-23.50812064965197,-54.19025522041764,0.3526682134570791
403,lingual_7_lh,L,cortex,-19.18356456776948,-46.45997865528281,-8.499466382070437
404,lingual_8_lh,L,cortex,-26.66837387964148,-55.00512163892445,-6.034571062740071
405,fusiform_1_lh,L,cortex,-30.360985093972786,-65.5748541801685,-13.373298768632537
406,fusiform_2_lh,L,cortex,-35.56436931079324,-76.4219765929779,-13.794538361508451
407,fusiform_3_lh,L,cortex,-42.972915181753386,-63.30220955096222,-16.066286528866712
408,fusiform_4_lh,L,cortex,-42.924766611751785,-48.727622185612304,-20.370675453047774
409,fusiform_5_lh,L,cortex,-30.342190537913154,-47.82696046662346,-15.051847051198962
410,fusiform_6_lh,L,cortex,-36.39671361502347,-37.64397496087636,-22.214397496087635
411,fusiform_7_lh,L,cortex,-38.56639094471049,-24.86983021332172,-27.54418807139748
412,fusiform_8_lh,L,cortex,-31.416984006092918,-5.727341964965717,-43.05064737242955
413,parahippocampal_1_lh,L,cortex,-27.832214765100673,-21.744966442953015,-27.333333333333336
414,parahippocampal_2_lh,L,cortex,-23.387009472259805,-30.538565629228685,-18.91610284167794
415,parahippocampal_3_lh,L,cortex,-21.694444444444443,-37.69883040935673,-11.938596491228068
416,entorhinal_1_lh,L,cortex,-24.79112944816916,-5.007735946364107,-33.74574522949974
417,temporalpole_1_lh,L,cortex,-28.733136869679115,12.522265880812057,-38.32711198428291
418,inferiortemporal_1_lh,L,cortex,-40.24876070301938,-2.615141955835952,-45.1180712032447
419,inferiortemporal_2_lh,L,cortex,-50.8603550295858,-8.001775147928996,-39.29644970414201
420,inferiortemporal_3_lh,L,cortex,-48.063963963963964,-20.05945945945946,-29.993693693693693
421,inferiortemporal_4_lh,L,cortex,-58.454098360655735,-21.46338797814208,-29.385245901639344
422,inferiortemporal_5_lh,L,cortex,-61.06100795755968,-38.44297082228117,-20.08311229000884
423,inferiortemporal_6_lh,L,cortex,-51.440677966101696,-40.82177709296353,-22.44889573703133
424,inferiortemporal_7_lh,L,cortex,-54.695775792038994,-55.177091795288376,-16.258326563769295
425,inferiortemporal_8_lh,L,cortex,-54.95045632333768,-62.08126901347241,-6.435897435897431
426,middletemporal_1_lh,L,cortex,-55.81118373275236,-59.46259985475672,9.416848220769793
427,middletemporal_2_lh,L,cortex,-60.235207100591715,-58.29092702169625,3.1622287968441753
428,middletemporal_3_lh,L,cortex,-63.169047061578084,-38.71130882697261,-6.593303675954104
429,middletemporal_4_lh,L,cortex,-62.36624928856005,-20.609277177006263,-14.566590779738192
430,middletemporal_5_lh,L,cortex,-61.57318224740321,-10.379131255901797,-22.388574126534465
431,middletemporal_6_lh,L,cortex,-57.63073948767521,0.17689705171579817,-27.331561140647658
432,middletemporal_7_lh,L,cortex,-46.60028653295129,8.531518624641848,-39.24641833810888
433,bankssts_1_lh,L,cortex,-56.108554996405466,-38.14090582314881,6.402588066139472
434,bankssts_2_lh,L,cortex,-54.02006920415225,-43.75778546712803,3.255363321799308
435,bankssts_3_lh,L,cortex,-52.535095715587964,-47.24521422060164,14.647219690063807
436,superiortemporal_1_lh,L,cortex,-65.95025510204081,-40.94387755102041,15.336734693877546
437,superiortemporal_2_lh,L,cortex,-50.737541528239205,-36.153931339977845,17.11074197120709
438,superiortemporal_3_lh,L,cortex,-49.93695920889988,-25.578491965389375,7.205191594561185
439,superiortemporal_4_lh,L,cortex,-63.81932314410481,-27.381550218340607,9.051310043668124
440,superiortemporal_5_lh,L,cortex,-63.98984977669509,-13.401948842874546,0.07470564352415465
441,superiortemporal_6_lh,L,cortex,-53.78740157480315,-20.712956335003582,-3.966356478167498
442,superiortemporal_7_lh,L,cortex,-53.96264118158123,-2.3701129452649923,-13.842745438748914
443,superiortemporal_8_lh,L,cortex,-53.31472081218274,-4.686663590216881,-5.570373788647899
444,superiortemporal_9_lh,L,cortex,-50.819011406844105,5.133840304182513,-11.165779467680608
445,superiortemporal_10_lh,L,cortex,-49.60787856884713,12.336104083845328,-22.190820383086376
446,superiortemporal_11_lh,L,cortex,-40.61754520969604,14.388226240861883,-28.26933435936899
447,transversetemporal_1_lh,L,cortex,-51.27298578199052,-15.043601895734596,5.065402843601902
448,transversetemporal_2_lh,L,cortex,-41.07962529274005,-24.55737704918033,9.18149882903981
449,insula_1_lh,L,cortex,-34.88726513569937,-22.16597077244259,14.830897703549056
450,insula_2_lh,L,cortex,-38.939039408866996,-13.668103448275858,5.427955665024626
451,insula_3_lh,L,cortex,-40.38855218855219,-3.5171717171717205,3.4868686868686893
452,insula_4_lh,L,cortex,-38.7460815047022,-2.879832810867299,-11.84952978056426
453,insula_5_lh,L,cortex,-39.393960192175705,6.659574468085111,-6.387783115991766
454,insula_6_lh,L,cortex,-33.5125,16.275781249999994,4.321093750000003
455,insula_7_lh,L,cortex,-35.57230255839822,14.352614015572868,-11.253058954393772
456,thalamusproper_lh,L,subcortex,-12.362767204834498,-19.00063137007305,6.161360151528811
457,caudate_lh,L,subcortex,-14.340139526969537,8.086608814020764,9.375021269355116
458,putamen_lh,L,subcortex,-26.16570397111913,0.7700361010830363,-1.5954271961492168
459,pallidum_lh,L,subcortex,-20.13486842105263,-4.32236842105263,-2.2368421052631646
460,accumbensarea_lh,L,subcortex,-7.584263392857139,9.71484375,-10.627232142857146
461,hippocampus_lh,L,subcortex,-26.73499352238376,-22.854901396286166,-14.473297826399886
462,amygdala_lh,L,subcortex,-24.165569143932274,-2.9683286296644837,-20.966133584195674
463,brainstem_lh,L,subcortex,-0.3651075078172852,-31.78675735791883,-34.61555075593952
